image_name;class_name;image_path;label;partition_name 
plastic172.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic172.jpg;4;train
trash48.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash48.jpg;5;train
glass266.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass266.jpg;1;train
metal267.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal267.jpg;2;train
paper263.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper263.jpg;3;train
cardboard236.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard236.jpg;0;train
glass466.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass466.jpg;1;train
metal192.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal192.jpg;2;train
paper394.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper394.jpg;3;train
glass346.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass346.jpg;1;train
metal200.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal200.jpg;2;train
glass84.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass84.jpg;1;train
metal10.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal10.jpg;2;train
paper30.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper30.jpg;3;train
glass16.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass16.jpg;1;train
plastic151.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic151.jpg;4;train
paper260.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper260.jpg;3;train
paper23.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper23.jpg;3;train
metal244.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal244.jpg;2;train
paper10.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper10.jpg;3;train
cardboard187.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard187.jpg;0;train
glass237.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass237.jpg;1;train
paper165.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper165.jpg;3;train
plastic201.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic201.jpg;4;train
paper494.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper494.jpg;3;train
paper16.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper16.jpg;3;train
paper488.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper488.jpg;3;train
glass111.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass111.jpg;1;train
glass216.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass216.jpg;1;train
cardboard50.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard50.jpg;0;train
plastic388.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic388.jpg;4;train
metal206.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal206.jpg;2;train
metal277.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal277.jpg;2;train
paper524.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper524.jpg;3;train
metal374.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal374.jpg;2;train
paper447.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper447.jpg;3;train
plastic360.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic360.jpg;4;train
plastic476.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic476.jpg;4;train
plastic123.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic123.jpg;4;train
glass397.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass397.jpg;1;train
cardboard9.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard9.jpg;0;train
metal257.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal257.jpg;2;train
glass343.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass343.jpg;1;train
glass429.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass429.jpg;1;train
metal168.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal168.jpg;2;train
cardboard256.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard256.jpg;0;train
glass59.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass59.jpg;1;train
paper156.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper156.jpg;3;train
glass330.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass330.jpg;1;train
trash113.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash113.jpg;5;train
paper577.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper577.jpg;3;train
paper20.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper20.jpg;3;train
plastic307.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic307.jpg;4;train
paper381.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper381.jpg;3;train
plastic133.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic133.jpg;4;train
metal100.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal100.jpg;2;train
trash136.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash136.jpg;5;train
metal266.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal266.jpg;2;train
paper337.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper337.jpg;3;train
cardboard330.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard330.jpg;0;train
metal221.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal221.jpg;2;train
metal367.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal367.jpg;2;train
paper183.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper183.jpg;3;train
metal255.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal255.jpg;2;train
glass113.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass113.jpg;1;train
plastic477.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic477.jpg;4;train
cardboard381.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard381.jpg;0;train
plastic345.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic345.jpg;4;train
cardboard234.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard234.jpg;0;train
glass64.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass64.jpg;1;train
plastic15.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic15.jpg;4;train
paper173.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper173.jpg;3;train
glass144.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass144.jpg;1;train
paper477.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper477.jpg;3;train
metal400.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal400.jpg;2;train
paper541.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper541.jpg;3;train
glass123.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass123.jpg;1;train
paper417.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper417.jpg;3;train
metal271.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal271.jpg;2;train
glass431.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass431.jpg;1;train
trash105.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash105.jpg;5;train
glass269.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass269.jpg;1;train
trash80.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash80.jpg;5;train
plastic39.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic39.jpg;4;train
cardboard268.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard268.jpg;0;train
plastic441.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic441.jpg;4;train
plastic262.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic262.jpg;4;train
paper484.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper484.jpg;3;train
glass369.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass369.jpg;1;train
paper535.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper535.jpg;3;train
plastic227.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic227.jpg;4;train
metal189.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal189.jpg;2;train
glass308.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass308.jpg;1;train
paper356.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper356.jpg;3;train
plastic79.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic79.jpg;4;train
metal306.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal306.jpg;2;train
cardboard87.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard87.jpg;0;train
glass351.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass351.jpg;1;train
plastic105.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic105.jpg;4;train
plastic181.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic181.jpg;4;train
glass104.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass104.jpg;1;train
metal373.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal373.jpg;2;train
trash124.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash124.jpg;5;train
metal392.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal392.jpg;2;train
metal191.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal191.jpg;2;train
paper101.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper101.jpg;3;train
cardboard64.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard64.jpg;0;train
cardboard156.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard156.jpg;0;train
trash128.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash128.jpg;5;train
plastic120.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic120.jpg;4;train
plastic446.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic446.jpg;4;train
plastic49.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic49.jpg;4;train
paper420.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper420.jpg;3;train
cardboard364.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard364.jpg;0;train
paper244.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper244.jpg;3;train
glass228.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass228.jpg;1;train
plastic354.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic354.jpg;4;train
glass355.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass355.jpg;1;train
trash10.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash10.jpg;5;train
glass463.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass463.jpg;1;train
plastic421.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic421.jpg;4;train
metal196.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal196.jpg;2;train
metal152.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal152.jpg;2;train
paper24.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper24.jpg;3;train
trash54.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash54.jpg;5;train
plastic32.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic32.jpg;4;train
metal13.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal13.jpg;2;train
plastic203.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic203.jpg;4;train
glass118.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass118.jpg;1;train
cardboard117.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard117.jpg;0;train
paper68.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper68.jpg;3;train
paper29.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper29.jpg;3;train
cardboard365.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard365.jpg;0;train
metal64.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal64.jpg;2;train
metal361.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal361.jpg;2;train
glass475.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass475.jpg;1;train
plastic244.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic244.jpg;4;train
paper110.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper110.jpg;3;train
glass86.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass86.jpg;1;train
cardboard109.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard109.jpg;0;train
glass307.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass307.jpg;1;train
plastic411.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic411.jpg;4;train
metal198.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal198.jpg;2;train
plastic380.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic380.jpg;4;train
plastic56.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic56.jpg;4;train
metal42.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal42.jpg;2;train
trash96.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash96.jpg;5;train
paper486.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper486.jpg;3;train
glass364.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass364.jpg;1;train
metal71.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal71.jpg;2;train
cardboard154.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard154.jpg;0;train
glass368.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass368.jpg;1;train
glass188.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass188.jpg;1;train
glass399.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass399.jpg;1;train
cardboard12.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard12.jpg;0;train
metal371.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal371.jpg;2;train
metal67.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal67.jpg;2;train
cardboard251.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard251.jpg;0;train
metal44.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal44.jpg;2;train
glass352.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass352.jpg;1;train
plastic347.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic347.jpg;4;train
plastic157.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic157.jpg;4;train
metal341.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal341.jpg;2;train
paper574.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper574.jpg;3;train
plastic423.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic423.jpg;4;train
glass270.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass270.jpg;1;train
plastic202.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic202.jpg;4;train
paper348.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper348.jpg;3;train
glass134.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass134.jpg;1;train
metal284.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal284.jpg;2;train
metal130.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal130.jpg;2;train
cardboard339.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard339.jpg;0;train
plastic146.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic146.jpg;4;train
metal78.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal78.jpg;2;train
metal391.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal391.jpg;2;train
glass77.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass77.jpg;1;train
paper316.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper316.jpg;3;train
paper273.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper273.jpg;3;train
trash131.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash131.jpg;5;train
metal43.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal43.jpg;2;train
plastic108.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic108.jpg;4;train
paper80.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper80.jpg;3;train
trash114.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash114.jpg;5;train
paper219.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper219.jpg;3;train
cardboard143.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard143.jpg;0;train
metal247.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal247.jpg;2;train
paper11.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper11.jpg;3;train
glass442.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass442.jpg;1;train
metal150.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal150.jpg;2;train
metal211.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal211.jpg;2;train
paper584.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper584.jpg;3;train
plastic444.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic444.jpg;4;train
plastic20.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic20.jpg;4;train
metal365.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal365.jpg;2;train
glass17.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass17.jpg;1;train
paper208.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper208.jpg;3;train
glass174.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass174.jpg;1;train
paper354.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper354.jpg;3;train
plastic458.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic458.jpg;4;train
paper269.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper269.jpg;3;train
paper128.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper128.jpg;3;train
glass115.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass115.jpg;1;train
glass140.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass140.jpg;1;train
plastic401.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic401.jpg;4;train
plastic336.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic336.jpg;4;train
plastic346.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic346.jpg;4;train
cardboard218.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard218.jpg;0;train
cardboard389.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard389.jpg;0;train
glass126.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass126.jpg;1;train
metal141.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal141.jpg;2;train
cardboard59.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard59.jpg;0;train
paper294.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper294.jpg;3;train
paper225.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper225.jpg;3;train
plastic14.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic14.jpg;4;train
plastic180.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic180.jpg;4;train
metal160.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal160.jpg;2;train
cardboard167.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard167.jpg;0;train
trash11.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash11.jpg;5;train
cardboard383.jpg;cardboard;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/cardboard/cardboard383.jpg;0;train
plastic141.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic141.jpg;4;train
glass170.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass170.jpg;1;train
paper586.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper586.jpg;3;train
paper430.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper430.jpg;3;train
plastic78.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic78.jpg;4;train
glass485.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass485.jpg;1;train
plastic30.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic30.jpg;4;train
glass34.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass34.jpg;1;train
paper373.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper373.jpg;3;train
trash92.jpg;trash;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/trash/trash92.jpg;5;train
plastic283.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic283.jpg;4;test
metal84.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal84.jpg;2;test
paper256.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper256.jpg;3;test
plastic182.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic182.jpg;4;test
plastic404.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic404.jpg;4;test
paper13.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper13.jpg;3;test
paper223.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper223.jpg;3;test
plastic480.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic480.jpg;4;test
plastic294.jpg;plastic;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/plastic/plastic294.jpg;4;test
paper369.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper369.jpg;3;test
metal254.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal254.jpg;2;test
glass377.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass377.jpg;1;test
glass336.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass336.jpg;1;test
glass159.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass159.jpg;1;test
metal252.jpg;metal;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/metal/metal252.jpg;2;test
glass207.jpg;glass;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/glass/glass207.jpg;1;test
paper178.jpg;paper;/kaggle/input/garbage-classification/Garbage classification/Garbage classification/paper/paper178.jpg;3;test
